,Track Number,Track Title,Album Name,Year Released,Lyric
60,3,Payday (Ft. Young Thug),Planet Her,2021,"b""I just can't believe I got what I wanted all my life, now we go\n"""
61,3,Payday (Ft. Young Thug),Planet Her,2021,"b'Oh yeah, yeah, yeah\n'"
62,3,Payday (Ft. Young Thug),Planet Her,2021,"b""Gettin' paid e'yday, yeah\n"""
63,3,Payday (Ft. Young Thug),Planet Her,2021,b'All this money on me (Me)\n'
64,3,Payday (Ft. Young Thug),Planet Her,2021,"b""It don't mean no thing (Thing)\n"""
65,3,Payday (Ft. Young Thug),Planet Her,2021,"b'See it in your dreams while I spend it all on my team, and we go\n'"
66,3,Payday (Ft. Young Thug),Planet Her,2021,"b'Oh yeah, yeah, yeah\n'"
67,3,Payday (Ft. Young Thug),Planet Her,2021,"b""Gettin' paid e'yday, yeah\n"""
68,3,Payday (Ft. Young Thug),Planet Her,2021,"b""We was gettin' by (By)\n"""
69,3,Payday (Ft. Young Thug),Planet Her,2021,"b""Savin' on the side (Side)\n"""
70,3,Payday (Ft. Young Thug),Planet Her,2021,"b""I just can't believe I got what I wanted all my life, now we go\n"""
71,3,Payday (Ft. Young Thug),Planet Her,2021,"b'Oh yeah, yeah, yeah\n'"
72,3,Payday (Ft. Young Thug),Planet Her,2021,"b""Gettin' paid e'yday, yeah\n"""
